OP,caixa,_kf_macho,maquina,fim,not_before_date,deadline,config,tempo_processamento,inicio,status_integration_id,Status_Processed
146867,1.0,2675.0,pepset_carrossel,2025-11-06 05:00:00,2025-11-03,2025-11-05,,60,2025-11-06 04:00:00,60,
146867,2.0,2676.0,pepset_carrossel,2025-11-06 06:00:00,2025-11-03,2025-11-05,,60,2025-11-06 05:00:00,60,
146867,4.0,2678.0,pepset_carrossel,2025-11-06 06:10:00,2025-11-03,2025-11-05,,10,2025-11-06 06:00:00,60,
147075,7.0,2696.0,pepset_carrossel,2025-11-06 07:30:00,2025-11-06,2025-11-07,,80,2025-11-06 06:10:00,60,
147075,8.0,2697.0,pepset_carrossel,2025-11-06 08:50:00,2025-11-06,2025-11-07,,80,2025-11-06 07:30:00,60,
146791,1.0,2647.0,pepset_carrossel,2025-11-06 15:41:00,2025-11-06,2025-11-07,,411,2025-11-06 08:50:00,60,
148487,4.0,2369.0,pepset_carrossel,2025-11-06 04:50:00,2025-11-04,2025-11-06,,50,2025-11-06 04:00:00,60,
148488,4.0,2369.0,pepset_carrossel,2025-11-06 05:40:00,2025-11-05,2025-11-07,,50,2025-11-06 04:50:00,60,
148489,4.0,2369.0,pepset_carrossel,2025-11-06 06:30:00,2025-11-06,2025-11-07,,50,2025-11-06 05:40:00,60,
148490,4.0,2369.0,pepset_carrossel,2025-11-06 07:20:00,2025-11-06,2025-11-07,,50,2025-11-06 06:30:00,60,
147217,2.0,669.0,pepset_carrossel,2025-11-06 08:30:00,2025-11-04,2025-11-06,,70,2025-11-06 07:20:00,60,
148670,1.0,980.0,pepset_carrossel,2025-11-06 05:20:00,2025-11-03,2025-11-05,,80,2025-11-06 04:00:00,60,
147117,1.0,87.0,pepset_carrossel,2025-11-06 08:40:00,2025-11-03,2025-11-05,,200,2025-11-06 05:20:00,60,
147118,1.0,87.0,pepset_carrossel,2025-11-06 12:45:00,2025-11-06,2025-11-07,,245,2025-11-06 08:40:00,60,
147127,1.0,2920.0,pepset_carrossel,2025-11-06 06:40:00,2025-11-03,2025-11-05,,160,2025-11-06 04:00:00,60,
147117,4.0,94.0,pepset_carrossel,2025-11-06 09:00:00,2025-11-03,2025-11-05,,140,2025-11-06 06:40:00,60,
147145,2.0,91.0,pepset_carrossel,2025-11-06 13:05:00,2025-11-03,2025-11-05,,200,2025-11-06 09:45:00,60,
147217,3.0,670.0,pepset_carrossel,2025-11-06 14:21:00,2025-11-04,2025-11-06,,76,2025-11-06 13:05:00,60,
147075,9.0,2698.0,pepset_carrossel,2025-11-06 15:41:00,2025-11-06,2025-11-07,,80,2025-11-06 14:21:00,60,
147128,1.0,2920.0,pepset_carrossel,2025-11-06 19:06:00,2025-11-04,2025-11-06,,205,2025-11-06 15:41:00,60,
148520,2.0,2832.0,pepset_carrossel,2025-11-06 04:50:00,2025-11-03,2025-11-05,,50,2025-11-06 04:00:00,60,
147117,3.0,89.0,pepset_carrossel,2025-11-06 07:40:00,2025-11-03,2025-11-05,,170,2025-11-06 04:50:00,60,
148521,2.0,2832.0,pepset_carrossel,2025-11-06 10:05:00,2025-11-05,2025-11-07,,145,2025-11-06 07:40:00,60,
147118,3.0,89.0,pepset_carrossel,2025-11-06 13:31:00,2025-11-06,2025-11-07,,206,2025-11-06 10:05:00,60,
148620,1.0,2877.0,pepset_carrossel,2025-11-06 12:05:00,2025-11-03,2025-11-05,,485,2025-11-06 04:00:00,60,
147075,6.0,2695.0,pepset_carrossel,2025-11-06 13:31:00,2025-11-06,2025-11-07,,86,2025-11-06 12:05:00,60,
148577,30.0,2926.0,pepset_carrossel,2025-11-06 04:10:00,2025-10-30,2025-11-03,,10,2025-11-06 04:00:00,60,
148674,1.0,1168.0,pepset_carrossel,2025-11-06 04:30:00,2025-10-31,2025-11-04,,20,2025-11-06 04:10:00,60,
147144,1.0,90.0,pepset_carrossel,2025-11-06 05:10:00,2025-10-31,2025-11-04,,40,2025-11-06 04:30:00,60,
146962,30.0,2926.0,pepset_carrossel,2025-11-06 05:20:00,2025-11-03,2025-11-05,,10,2025-11-06 05:10:00,60,
147145,1.0,90.0,pepset_carrossel,2025-11-06 08:40:00,2025-11-03,2025-11-05,,200,2025-11-06 05:20:00,60,
147145,3.0,92.0,pepset_carrossel,2025-11-06 12:45:00,2025-11-03,2025-11-05,,245,2025-11-06 08:40:00,60,
146784,30.0,2926.0,pepset_carrossel,2025-11-06 12:55:00,2025-11-06,2025-11-07,,10,2025-11-06 12:45:00,60,
146963,30.0,2926.0,pepset_carrossel,2025-11-06 13:05:00,2025-11-04,2025-11-06,,10,2025-11-06 12:55:00,60,
146964,30.0,2926.0,pepset_carrossel,2025-11-06 13:15:00,2025-11-05,2025-11-07,,10,2025-11-06 13:05:00,60,
146965,30.0,2926.0,pepset_carrossel,2025-11-06 13:31:00,2025-11-06,2025-11-07,,16,2025-11-06 13:15:00,60,
148446,30.0,2926.0,pepset_carrossel,2025-11-06 13:41:00,2025-11-05,2025-11-07,,10,2025-11-06 13:31:00,60,
148447,30.0,2926.0,pepset_carrossel,2025-11-06 13:51:00,2025-11-05,2025-11-07,,10,2025-11-06 13:41:00,60,
148579,30.0,2926.0,pepset_carrossel,2025-11-06 14:01:00,2025-11-05,2025-11-07,,10,2025-11-06 13:51:00,60,
148587,30.0,2926.0,pepset_carrossel,2025-11-06 14:11:00,2025-11-05,2025-11-07,,10,2025-11-06 14:01:00,60,
148712,30.0,2926.0,pepset_carrossel,2025-11-06 14:21:00,2025-11-05,2025-11-07,,10,2025-11-06 14:11:00,60,
148713,30.0,2926.0,pepset_carrossel,2025-11-06 14:31:00,2025-11-05,2025-11-07,,10,2025-11-06 14:21:00,60,
148491,2.0,2218.0,pepset_carrossel,2025-11-07 04:50:00,2025-11-07,2025-11-07,,50,2025-11-07 04:00:00,60,
148498,2.0,2218.0,pepset_carrossel,2025-11-07 05:40:00,2025-11-07,2025-11-07,,50,2025-11-07 04:50:00,60,
147076,8.0,2697.0,pepset_carrossel,2025-11-07 07:00:00,2025-11-07,2025-11-07,,80,2025-11-07 05:40:00,60,
147077,8.0,2697.0,pepset_carrossel,2025-11-07 08:20:00,2025-11-07,2025-11-07,,80,2025-11-07 07:00:00,60,
147076,9.0,2698.0,pepset_carrossel,2025-11-07 10:25:00,2025-11-07,2025-11-07,,125,2025-11-07 08:20:00,60,
147077,9.0,2698.0,pepset_carrossel,2025-11-07 11:45:00,2025-11-07,2025-11-07,,80,2025-11-07 10:25:00,60,
146558,5.0,2671.0,pepset_carrossel,2025-11-07 14:11:00,2025-11-07,2025-11-07,,146,2025-11-07 11:45:00,60,
147119,3.0,89.0,pepset_carrossel,2025-11-07 17:31:00,2025-11-07,2025-11-07,,200,2025-11-07 14:11:00,60,
147076,6.0,2695.0,pepset_carrossel,2025-11-07 05:20:00,2025-11-07,2025-11-07,,80,2025-11-07 04:00:00,60,
147077,6.0,2695.0,pepset_carrossel,2025-11-07 06:40:00,2025-11-07,2025-11-07,,80,2025-11-07 05:20:00,60,
146558,7.0,2673.0,pepset_carrossel,2025-11-07 09:00:00,2025-11-07,2025-11-07,,140,2025-11-07 06:40:00,60,
148542,2.0,2830.0,pepset_carrossel,2025-11-07 05:40:00,2025-11-07,2025-11-07,,100,2025-11-07 04:00:00,60,
147119,2.0,88.0,pepset_carrossel,2025-11-07 09:00:00,2025-11-07,2025-11-07,,200,2025-11-07 05:40:00,60,
148498,3.0,2219.0,pepset_carrossel,2025-11-07 04:50:00,2025-11-07,2025-11-07,,50,2025-11-07 04:00:00,60,
148522,2.0,2832.0,pepset_carrossel,2025-11-07 05:40:00,2025-11-07,2025-11-07,,100,2025-11-07 04:00:00,60,
147108,1.0,2919.0,pepset_carrossel,2025-11-07 08:20:00,2025-11-07,2025-11-07,,160,2025-11-07 05:40:00,60,
147129,1.0,2920.0,pepset_carrossel,2025-11-07 11:45:00,2025-11-06,2025-11-07,,205,2025-11-07 08:20:00,60,
147130,1.0,2920.0,pepset_carrossel,2025-11-07 14:31:00,2025-11-07,2025-11-07,,166,2025-11-07 11:45:00,60,
147119,1.0,87.0,pepset_carrossel,2025-11-07 17:51:00,2025-11-07,2025-11-07,,200,2025-11-07 14:31:00,60,
148491,3.0,2368.0,pepset_carrossel,2025-11-07 04:50:00,2025-11-07,2025-11-07,,50,2025-11-07 04:00:00,60,
147076,7.0,2696.0,pepset_carrossel,2025-11-07 06:10:00,2025-11-07,2025-11-07,,80,2025-11-07 04:50:00,60,
147077,7.0,2696.0,pepset_carrossel,2025-11-07 07:30:00,2025-11-07,2025-11-07,,80,2025-11-07 06:10:00,60,
146966,30.0,2926.0,pepset_carrossel,2025-11-07 04:10:00,2025-11-07,2025-11-07,,10,2025-11-07 04:00:00,60,
147398,30.0,2926.0,pepset_carrossel,2025-11-07 04:20:00,2025-11-07,2025-11-07,,10,2025-11-07 04:10:00,60,
148621,30.0,2926.0,pepset_carrossel,2025-11-07 04:30:00,2025-11-07,2025-11-07,,10,2025-11-07 04:20:00,60,
148645,30.0,2926.0,pepset_carrossel,2025-11-07 04:40:00,2025-11-07,2025-11-07,,10,2025-11-07 04:30:00,60,
147118,4.0,94.0,pepset_carrossel,2025-11-07 08:00:00,2025-11-06,2025-11-07,,200,2025-11-07 04:40:00,60,
147119,4.0,94.0,pepset_carrossel,2025-11-07 12:05:00,2025-11-07,2025-11-07,,245,2025-11-07 08:00:00,60,
146558,3.0,2669.0,pepset_carrossel,2025-11-07 06:20:00,2025-11-07,2025-11-07,,140,2025-11-07 04:00:00,60,
148491,4.0,2369.0,pepset_carrossel,2025-11-07 04:50:00,2025-11-07,2025-11-07,,50,2025-11-07 04:00:00,60,
148498,4.0,2220.0,pepset_carrossel,2025-11-07 05:40:00,2025-11-07,2025-11-07,,50,2025-11-07 04:50:00,60,
146558,2.0,2668.0,pepset_carrossel,2025-11-07 08:00:00,2025-11-07,2025-11-07,,140,2025-11-07 05:40:00,60,
146558,1.0,2667.0,pepset_carrossel,2025-11-07 06:20:00,2025-11-07,2025-11-07,,140,2025-11-07 04:00:00,60,
146558,4.0,2670.0,pepset_carrossel,2025-11-07 08:40:00,2025-11-07,2025-11-07,,140,2025-11-07 06:20:00,60,
146558,6.0,2672.0,pepset_carrossel,2025-11-07 11:45:00,2025-11-07,2025-11-07,,185,2025-11-07 08:40:00,60,
148618,2.0,2878.0,pepset_chao,2025-11-06 05:15:00,2025-11-03,2025-11-05,,75,2025-11-06 04:00:00,60,
148620,2.0,2878.0,pepset_chao,2025-11-06 17:06:00,2025-11-03,2025-11-05,,711,2025-11-06 05:15:00,60,
148443,1.0,1805.0,pepset_chao,2025-11-06 17:21:00,2025-11-04,2025-11-05,,15,2025-11-06 17:06:00,60,
148444,1.0,1805.0,pepset_chao,2025-11-06 17:36:00,2025-11-04,2025-11-05,,15,2025-11-06 17:21:00,60,
148667,1.0,911.0,pepset_chao,2025-11-06 18:51:00,2025-11-05,2025-11-07,,75,2025-11-06 17:36:00,60,
147217,1.0,668.0,pepset_chao,2025-11-06 20:36:00,2025-11-04,2025-11-06,,105,2025-11-06 18:51:00,60,
148618,1.0,2877.0,pepset_chao,2025-11-06 11:30:00,2025-11-03,2025-11-05,,450,2025-11-06 04:00:00,60,
148487,1.0,2962.0,pepset_chao,2025-11-06 12:00:00,2025-11-04,2025-11-06,,30,2025-11-06 11:30:00,60,
148489,1.0,2962.0,pepset_chao,2025-11-06 13:15:00,2025-11-06,2025-11-07,,75,2025-11-06 12:00:00,60,
148490,1.0,2962.0,pepset_chao,2025-11-06 14:36:00,2025-11-06,2025-11-07,,81,2025-11-06 13:15:00,60,
148494,1.0,2961.0,pepset_chao,2025-11-06 15:06:00,2025-11-04,2025-11-06,,30,2025-11-06 14:36:00,60,
148495,1.0,2961.0,pepset_chao,2025-11-06 16:21:00,2025-11-05,2025-11-07,,75,2025-11-06 15:06:00,60,
148496,1.0,2961.0,pepset_chao,2025-11-06 17:36:00,2025-11-06,2025-11-07,,75,2025-11-06 16:21:00,60,
148497,1.0,2961.0,pepset_chao,2025-11-06 19:36:00,2025-11-06,2025-11-07,,120,2025-11-06 17:36:00,60,
146986,1.0,113.0,pepset_chao,2025-11-06 20:36:00,2025-11-05,2025-11-07,,60,2025-11-06 19:36:00,60,
146995,1.0,113.0,pepset_chao,2025-11-07 06:00:00,2025-11-06,2025-11-07,,120,2025-11-07 04:00:00,60,
146996,1.0,113.0,pepset_chao,2025-11-07 08:00:00,2025-11-07,2025-11-07,,120,2025-11-07 06:00:00,60,
147032,1.0,113.0,pepset_chao,2025-11-07 10:45:00,2025-11-05,2025-11-07,,165,2025-11-07 08:00:00,60,
147041,1.0,113.0,pepset_chao,2025-11-07 12:45:00,2025-11-06,2025-11-07,,120,2025-11-07 10:45:00,60,
147042,1.0,113.0,pepset_chao,2025-11-07 14:51:00,2025-11-07,2025-11-07,,126,2025-11-07 12:45:00,60,
148521,1.0,2831.0,pepset_chao,2025-11-07 17:21:00,2025-11-05,2025-11-07,,150,2025-11-07 14:51:00,60,
148522,1.0,2831.0,pepset_chao,2025-11-07 20:36:00,2025-11-07,2025-11-07,,195,2025-11-07 17:21:00,60,
148488,1.0,2962.0,pepset_chao,2025-11-07 05:15:00,2025-11-05,2025-11-07,,75,2025-11-07 04:00:00,60,
148491,1.0,2962.0,pepset_chao,2025-11-07 06:30:00,2025-11-07,2025-11-07,,75,2025-11-07 05:15:00,60,
148498,1.0,2961.0,pepset_chao,2025-11-07 07:45:00,2025-11-07,2025-11-07,,75,2025-11-07 06:30:00,60,
148542,1.0,2829.0,pepset_chao,2025-11-07 11:00:00,2025-11-07,2025-11-07,,195,2025-11-07 07:45:00,60,
147227,1.0,1211.0,pepset_chao,2025-11-07 14:21:00,2025-11-05,2025-11-07,,201,2025-11-07 11:00:00,60,
147228,1.0,1211.0,pepset_chao,2025-11-07 17:36:00,2025-11-07,2025-11-07,,195,2025-11-07 14:21:00,60,
147070,5.0,2694.0,pepset_vibrado,2025-11-06 05:52:00,2025-11-04,2025-11-06,A,112,2025-11-06 04:00:00,60,
147071,5.0,2694.0,pepset_vibrado,2025-11-06 10:21:00,2025-11-04,2025-11-06,A,269,2025-11-06 05:52:00,60,
147074,5.0,2694.0,pepset_vibrado,2025-11-06 14:11:00,2025-11-06,2025-11-07,A,230,2025-11-06 10:21:00,60,
147394,1.0,1948.0,pepset_vibrado,2025-11-07 05:52:00,2025-11-05,2025-11-07,A,112,2025-11-07 04:00:00,60,
147076,5.0,2694.0,pepset_vibrado,2025-11-07 10:28:00,2025-11-07,2025-11-07,A,269,2025-11-07 05:59:00,60,
147077,5.0,2694.0,pepset_vibrado,2025-11-07 14:18:00,2025-11-07,2025-11-07,A,230,2025-11-07 10:28:00,60,
146867,20.0,2629.0,coldboxsoprado_sopradora,2025-11-06 04:06:00,2025-11-03,2025-11-05,A,6,2025-11-06 04:00:00,60,
146995,20.0,2629.0,coldboxsoprado_sopradora,2025-11-06 04:08:00,2025-11-06,2025-11-07,A,2,2025-11-06 04:06:00,60,
147041,20.0,2629.0,coldboxsoprado_sopradora,2025-11-06 04:10:00,2025-11-06,2025-11-07,A,2,2025-11-06 04:08:00,60,
147128,20.0,2629.0,coldboxsoprado_sopradora,2025-11-06 04:18:00,2025-11-04,2025-11-06,A,8,2025-11-06 04:10:00,60,
147129,20.0,2629.0,coldboxsoprado_sopradora,2025-11-06 04:26:00,2025-11-06,2025-11-07,A,8,2025-11-06 04:18:00,60,
147041,4.0,385.0,coldboxsoprado_sopradora,2025-11-06 04:38:00,2025-11-06,2025-11-07,A,2,2025-11-06 04:36:00,60,
147128,6.0,840.0,coldboxsoprado_sopradora,2025-11-06 04:52:00,2025-11-04,2025-11-06,A,4,2025-11-06 04:48:00,60,
147129,6.0,840.0,coldboxsoprado_sopradora,2025-11-06 04:56:00,2025-11-06,2025-11-07,A,4,2025-11-06 04:52:00,60,
147128,7.0,841.0,coldboxsoprado_sopradora,2025-11-06 05:10:00,2025-11-04,2025-11-06,A,4,2025-11-06 05:06:00,60,
147129,7.0,841.0,coldboxsoprado_sopradora,2025-11-06 05:14:00,2025-11-06,2025-11-07,A,4,2025-11-06 05:10:00,60,
148425,2.0,2736.0,coldboxsoprado_sopradora,2025-11-06 05:32:00,2025-11-06,2025-11-07,A,8,2025-11-06 05:24:00,60,
148428,2.0,2736.0,coldboxsoprado_sopradora,2025-11-06 05:40:00,2025-11-06,2025-11-07,A,8,2025-11-06 05:32:00,60,
147163,2.0,117.0,coldboxsoprado_sopradora,2025-11-06 06:00:00,2025-11-05,2025-11-07,A,10,2025-11-06 05:50:00,60,
147164,2.0,117.0,coldboxsoprado_sopradora,2025-11-06 06:10:00,2025-11-06,2025-11-07,A,10,2025-11-06 06:00:00,60,
148432,1.0,2715.0,coldboxsoprado_sopradora,2025-11-06 06:30:00,2025-11-04,2025-11-06,A,10,2025-11-06 06:20:00,60,
148436,1.0,2707.0,coldboxsoprado_sopradora,2025-11-06 06:40:00,2025-11-04,2025-11-06,A,10,2025-11-06 06:30:00,60,
148438,1.0,2715.0,coldboxsoprado_sopradora,2025-11-06 06:50:00,2025-11-05,2025-11-07,A,10,2025-11-06 06:40:00,60,
148432,2.0,2708.0,coldboxsoprado_sopradora,2025-11-06 07:20:00,2025-11-04,2025-11-06,A,20,2025-11-06 07:00:00,60,
148432,3.0,2709.0,coldboxsoprado_sopradora,2025-11-06 07:40:00,2025-11-04,2025-11-06,A,20,2025-11-06 07:20:00,60,
148436,2.0,2708.0,coldboxsoprado_sopradora,2025-11-06 08:00:00,2025-11-04,2025-11-06,A,20,2025-11-06 07:40:00,60,
148436,3.0,2709.0,coldboxsoprado_sopradora,2025-11-06 08:20:00,2025-11-04,2025-11-06,A,20,2025-11-06 08:00:00,60,
148438,2.0,2708.0,coldboxsoprado_sopradora,2025-11-06 08:40:00,2025-11-05,2025-11-07,A,20,2025-11-06 08:20:00,60,
148438,3.0,2709.0,coldboxsoprado_sopradora,2025-11-06 09:00:00,2025-11-05,2025-11-07,A,20,2025-11-06 08:40:00,60,
148605,1.0,1.0,coldboxsoprado_sopradora,2025-11-06 10:37:00,2025-11-06,2025-11-07,A,42,2025-11-06 09:55:00,60,
147163,3.0,2514.0,coldboxsoprado_sopradora,2025-11-06 11:12:00,2025-11-05,2025-11-07,B,5,2025-11-06 11:07:00,60,
147164,3.0,2514.0,coldboxsoprado_sopradora,2025-11-06 11:17:00,2025-11-06,2025-11-07,B,5,2025-11-06 11:12:00,60,
148425,1.0,2735.0,coldboxsoprado_sopradora,2025-11-06 11:32:00,2025-11-06,2025-11-07,B,5,2025-11-06 11:27:00,60,
148428,1.0,2735.0,coldboxsoprado_sopradora,2025-11-06 11:37:00,2025-11-06,2025-11-07,B,5,2025-11-06 11:32:00,60,
146964,1.0,1755.0,coldboxsoprado_sopradora,2025-11-06 12:59:00,2025-11-05,2025-11-07,B,72,2025-11-06 11:47:00,60,
146965,1.0,1755.0,coldboxsoprado_sopradora,2025-11-06 14:17:00,2025-11-06,2025-11-07,B,78,2025-11-06 12:59:00,60,
146995,2.0,114.0,coldboxsoprado_sopradora,2025-11-06 14:21:00,2025-11-06,2025-11-07,,4,2025-11-06 14:17:00,60,
147032,2.0,114.0,coldboxsoprado_sopradora,2025-11-06 14:25:00,2025-11-05,2025-11-07,,4,2025-11-06 14:21:00,60,
147041,2.0,114.0,coldboxsoprado_sopradora,2025-11-06 14:29:00,2025-11-06,2025-11-07,,4,2025-11-06 14:25:00,60,
146996,20.0,2629.0,coldboxsoprado_sopradora,2025-11-07 04:02:00,2025-11-07,2025-11-07,A,2,2025-11-07 04:00:00,60,
147042,20.0,2629.0,coldboxsoprado_sopradora,2025-11-07 04:04:00,2025-11-07,2025-11-07,A,2,2025-11-07 04:02:00,60,
147076,20.0,2629.0,coldboxsoprado_sopradora,2025-11-07 04:08:00,2025-11-07,2025-11-07,A,4,2025-11-07 04:04:00,60,
147077,20.0,2629.0,coldboxsoprado_sopradora,2025-11-07 04:12:00,2025-11-07,2025-11-07,A,4,2025-11-07 04:08:00,60,
146558,20.0,2629.0,coldboxsoprado_sopradora,2025-11-07 04:19:00,2025-11-07,2025-11-07,A,7,2025-11-07 04:12:00,60,
147108,20.0,2629.0,coldboxsoprado_sopradora,2025-11-07 04:27:00,2025-11-07,2025-11-07,A,8,2025-11-07 04:19:00,60,
147130,20.0,2629.0,coldboxsoprado_sopradora,2025-11-07 04:35:00,2025-11-07,2025-11-07,A,8,2025-11-07 04:27:00,60,
147042,4.0,385.0,coldboxsoprado_sopradora,2025-11-07 04:47:00,2025-11-07,2025-11-07,A,2,2025-11-07 04:45:00,60,
147076,3.0,2692.0,coldboxsoprado_sopradora,2025-11-07 05:01:00,2025-11-07,2025-11-07,A,4,2025-11-07 04:57:00,60,
147077,3.0,2692.0,coldboxsoprado_sopradora,2025-11-07 05:05:00,2025-11-07,2025-11-07,A,4,2025-11-07 05:01:00,60,
147108,6.0,840.0,coldboxsoprado_sopradora,2025-11-07 05:19:00,2025-11-07,2025-11-07,A,4,2025-11-07 05:15:00,60,
147130,6.0,840.0,coldboxsoprado_sopradora,2025-11-07 05:23:00,2025-11-07,2025-11-07,A,4,2025-11-07 05:19:00,60,
147108,7.0,834.0,coldboxsoprado_sopradora,2025-11-07 05:37:00,2025-11-07,2025-11-07,A,4,2025-11-07 05:33:00,60,
147130,7.0,841.0,coldboxsoprado_sopradora,2025-11-07 05:51:00,2025-11-07,2025-11-07,A,4,2025-11-07 05:47:00,60,
