OP,caixa,_kf_macho,maquina,fim,not_before_date,deadline,config,tempo_processamento,inicio,status_integration_id,Status_Processed
147043,4.0,385.0,coldboxsoprado_sopradora,2025-11-10 05:16:00,2025-11-10,2025-11-12,A,2,2025-11-10 05:14:00,67,
147076,3.0,2692.0,coldboxsoprado_sopradora,2025-11-10 05:30:00,2025-11-07,2025-11-11,A,4,2025-11-10 05:26:00,67,
147077,3.0,2692.0,coldboxsoprado_sopradora,2025-11-10 05:34:00,2025-11-07,2025-11-11,A,4,2025-11-10 05:30:00,67,
147078,3.0,2692.0,coldboxsoprado_sopradora,2025-11-10 05:38:00,2025-11-10,2025-11-12,A,4,2025-11-10 05:34:00,67,
147079,3.0,2692.0,coldboxsoprado_sopradora,2025-11-10 05:42:00,2025-11-10,2025-11-12,A,4,2025-11-10 05:38:00,67,
147207,6.0,840.0,coldboxsoprado_sopradora,2025-11-10 05:56:00,2025-11-10,2025-11-12,A,4,2025-11-10 05:52:00,67,
147207,7.0,834.0,coldboxsoprado_sopradora,2025-11-10 06:10:00,2025-11-10,2025-11-12,A,4,2025-11-10 06:06:00,67,
147076,4.0,2693.0,coldboxsoprado_sopradora,2025-11-10 06:28:00,2025-11-07,2025-11-11,A,8,2025-11-10 06:20:00,67,
147077,4.0,2693.0,coldboxsoprado_sopradora,2025-11-10 06:36:00,2025-11-07,2025-11-11,A,8,2025-11-10 06:28:00,67,
147078,4.0,2693.0,coldboxsoprado_sopradora,2025-11-10 06:44:00,2025-11-10,2025-11-12,A,8,2025-11-10 06:36:00,67,
147079,4.0,2693.0,coldboxsoprado_sopradora,2025-11-10 06:52:00,2025-11-10,2025-11-12,A,8,2025-11-10 06:44:00,67,
147165,2.0,117.0,coldboxsoprado_sopradora,2025-11-10 07:12:00,2025-11-07,2025-11-11,A,10,2025-11-10 07:02:00,67,
147168,2.0,117.0,coldboxsoprado_sopradora,2025-11-10 07:22:00,2025-11-10,2025-11-12,A,10,2025-11-10 07:12:00,67,
147165,3.0,2514.0,coldboxsoprado_sopradora,2025-11-10 07:57:00,2025-11-07,2025-11-11,B,5,2025-11-10 07:52:00,67,
147168,3.0,2514.0,coldboxsoprado_sopradora,2025-11-10 08:02:00,2025-11-10,2025-11-12,B,5,2025-11-10 07:57:00,67,
146776,1.0,2302.0,coldboxsoprado_sopradora,2025-11-10 09:00:00,2025-11-06,2025-11-10,B,48,2025-11-10 08:12:00,67,
146777,1.0,2302.0,coldboxsoprado_sopradora,2025-11-10 10:33:00,2025-11-10,2025-11-12,B,48,2025-11-10 09:45:00,67,
146966,1.0,1755.0,coldboxsoprado_sopradora,2025-11-10 11:55:00,2025-11-07,2025-11-11,B,72,2025-11-10 10:43:00,67,
146967,1.0,1755.0,coldboxsoprado_sopradora,2025-11-10 13:07:00,2025-11-10,2025-11-12,B,72,2025-11-10 11:55:00,67,
146995,2.0,114.0,coldboxsoprado_sopradora,2025-11-10 13:11:00,2025-11-06,2025-11-10,,4,2025-11-10 13:07:00,67,
146996,2.0,114.0,coldboxsoprado_sopradora,2025-11-10 13:15:00,2025-11-07,2025-11-11,,4,2025-11-10 13:11:00,67,
146997,2.0,114.0,coldboxsoprado_sopradora,2025-11-10 13:19:00,2025-11-10,2025-11-12,,4,2025-11-10 13:15:00,67,
147041,2.0,114.0,coldboxsoprado_sopradora,2025-11-10 13:23:00,2025-11-06,2025-11-10,,4,2025-11-10 13:19:00,67,
147042,2.0,114.0,coldboxsoprado_sopradora,2025-11-10 13:33:00,2025-11-07,2025-11-11,,10,2025-11-10 13:23:00,67,
147043,2.0,114.0,coldboxsoprado_sopradora,2025-11-10 13:37:00,2025-11-10,2025-11-12,,4,2025-11-10 13:33:00,67,
146998,20.0,2629.0,coldboxsoprado_sopradora,2025-11-11 04:02:00,2025-11-11,2025-11-13,A,2,2025-11-11 04:00:00,67,
146999,20.0,2629.0,coldboxsoprado_sopradora,2025-11-11 04:04:00,2025-11-11,2025-11-13,A,2,2025-11-11 04:02:00,67,
147044,20.0,2629.0,coldboxsoprado_sopradora,2025-11-11 04:06:00,2025-11-11,2025-11-13,A,2,2025-11-11 04:04:00,67,
147045,20.0,2629.0,coldboxsoprado_sopradora,2025-11-11 04:08:00,2025-11-11,2025-11-13,A,2,2025-11-11 04:06:00,67,
147080,20.0,2629.0,coldboxsoprado_sopradora,2025-11-11 04:12:00,2025-11-11,2025-11-13,A,4,2025-11-11 04:08:00,67,
147044,4.0,385.0,coldboxsoprado_sopradora,2025-11-11 04:24:00,2025-11-11,2025-11-13,A,2,2025-11-11 04:22:00,67,
147045,4.0,385.0,coldboxsoprado_sopradora,2025-11-11 04:26:00,2025-11-11,2025-11-13,A,2,2025-11-11 04:24:00,67,
147080,3.0,2692.0,coldboxsoprado_sopradora,2025-11-11 04:40:00,2025-11-11,2025-11-13,A,4,2025-11-11 04:36:00,67,
148503,1.0,2612.0,coldboxsoprado_sopradora,2025-11-11 04:54:00,2025-11-11,2025-11-13,A,4,2025-11-11 04:50:00,67,
148503,2.0,2574.0,coldboxsoprado_sopradora,2025-11-11 04:58:00,2025-11-11,2025-11-13,A,4,2025-11-11 04:54:00,67,
148507,3.0,2577.0,coldboxsoprado_sopradora,2025-11-11 05:13:00,2025-11-11,2025-11-13,A,5,2025-11-11 05:08:00,67,
147080,4.0,2693.0,coldboxsoprado_sopradora,2025-11-11 05:31:00,2025-11-11,2025-11-13,A,8,2025-11-11 05:23:00,67,
148507,1.0,2575.0,coldboxsoprado_sopradora,2025-11-11 05:51:00,2025-11-11,2025-11-13,A,10,2025-11-11 05:41:00,67,
148507,2.0,2576.0,coldboxsoprado_sopradora,2025-11-11 06:01:00,2025-11-11,2025-11-13,A,10,2025-11-11 05:51:00,67,
146778,1.0,2302.0,coldboxsoprado_sopradora,2025-11-11 07:19:00,2025-11-11,2025-11-13,B,48,2025-11-11 06:31:00,67,
146968,1.0,1755.0,coldboxsoprado_sopradora,2025-11-11 08:41:00,2025-11-11,2025-11-13,B,72,2025-11-11 07:29:00,67,
146998,2.0,114.0,coldboxsoprado_sopradora,2025-11-11 08:45:00,2025-11-11,2025-11-13,,4,2025-11-11 08:41:00,67,
146999,2.0,114.0,coldboxsoprado_sopradora,2025-11-11 08:49:00,2025-11-11,2025-11-13,,4,2025-11-11 08:45:00,67,
147044,2.0,114.0,coldboxsoprado_sopradora,2025-11-11 08:53:00,2025-11-11,2025-11-13,,4,2025-11-11 08:49:00,67,
147045,2.0,114.0,coldboxsoprado_sopradora,2025-11-11 08:57:00,2025-11-11,2025-11-13,,4,2025-11-11 08:53:00,67,
147000,20.0,2629.0,coldboxsoprado_sopradora,2025-11-12 04:02:00,2025-11-12,2025-11-14,A,2,2025-11-12 04:00:00,67,
147001,20.0,2629.0,coldboxsoprado_sopradora,2025-11-12 04:04:00,2025-11-12,2025-11-14,A,2,2025-11-12 04:02:00,67,
147046,20.0,2629.0,coldboxsoprado_sopradora,2025-11-12 04:06:00,2025-11-12,2025-11-14,A,2,2025-11-12 04:04:00,67,
147047,20.0,2629.0,coldboxsoprado_sopradora,2025-11-12 04:08:00,2025-11-12,2025-11-14,A,2,2025-11-12 04:06:00,67,
147081,20.0,2629.0,coldboxsoprado_sopradora,2025-11-12 04:12:00,2025-11-12,2025-11-14,A,4,2025-11-12 04:08:00,67,
146558,20.0,2629.0,coldboxsoprado_sopradora,2025-11-12 04:19:00,2025-11-12,2025-11-14,A,7,2025-11-12 04:12:00,67,
147130,20.0,2629.0,coldboxsoprado_sopradora,2025-11-12 04:27:00,2025-11-12,2025-11-14,A,8,2025-11-12 04:19:00,67,
147046,4.0,385.0,coldboxsoprado_sopradora,2025-11-12 04:39:00,2025-11-12,2025-11-14,A,2,2025-11-12 04:37:00,67,
147047,4.0,385.0,coldboxsoprado_sopradora,2025-11-12 04:41:00,2025-11-12,2025-11-14,A,2,2025-11-12 04:39:00,67,
147081,3.0,2692.0,coldboxsoprado_sopradora,2025-11-12 04:55:00,2025-11-12,2025-11-14,A,4,2025-11-12 04:51:00,67,
147130,6.0,840.0,coldboxsoprado_sopradora,2025-11-12 05:09:00,2025-11-12,2025-11-14,A,4,2025-11-12 05:05:00,67,
147130,7.0,841.0,coldboxsoprado_sopradora,2025-11-12 05:23:00,2025-11-12,2025-11-14,A,4,2025-11-12 05:19:00,67,
148504,1.0,2612.0,coldboxsoprado_sopradora,2025-11-12 05:37:00,2025-11-12,2025-11-14,A,4,2025-11-12 05:33:00,67,
148504,2.0,2574.0,coldboxsoprado_sopradora,2025-11-12 05:41:00,2025-11-12,2025-11-14,A,4,2025-11-12 05:37:00,67,
148508,3.0,2577.0,coldboxsoprado_sopradora,2025-11-12 05:56:00,2025-11-12,2025-11-14,A,5,2025-11-12 05:51:00,67,
147081,4.0,2693.0,coldboxsoprado_sopradora,2025-11-12 06:14:00,2025-11-12,2025-11-14,A,8,2025-11-12 06:06:00,67,
148508,1.0,2575.0,coldboxsoprado_sopradora,2025-11-12 06:34:00,2025-11-12,2025-11-14,A,10,2025-11-12 06:24:00,67,
148508,2.0,2576.0,coldboxsoprado_sopradora,2025-11-12 06:44:00,2025-11-12,2025-11-14,A,10,2025-11-12 06:34:00,67,
146969,1.0,1755.0,coldboxsoprado_sopradora,2025-11-12 08:26:00,2025-11-12,2025-11-14,B,72,2025-11-12 07:14:00,67,
147000,2.0,114.0,coldboxsoprado_sopradora,2025-11-12 08:30:00,2025-11-12,2025-11-14,,4,2025-11-12 08:26:00,67,
147001,2.0,114.0,coldboxsoprado_sopradora,2025-11-12 08:34:00,2025-11-12,2025-11-14,,4,2025-11-12 08:30:00,67,
147046,2.0,114.0,coldboxsoprado_sopradora,2025-11-12 08:38:00,2025-11-12,2025-11-14,,4,2025-11-12 08:34:00,67,
147047,2.0,114.0,coldboxsoprado_sopradora,2025-11-12 08:42:00,2025-11-12,2025-11-14,,4,2025-11-12 08:38:00,67,
148523,3.0,2833.0,pepset_chao,,2025-11-17,2025-11-17,0,0,,67,Erro not before posterior a sexta
